file,split,zone_raw,color_raw,defect_code,bbox_cx,bbox_cy,bbox_area,match_level,distance,defect_id,inspection_id,dd_defect_type,dd_zone,dd_color,dd_severity,dd_rework,dd_rework_min,dd_area_mm2,dd_x_mm,dd_y_mm,dd_confidence
fender_black_000182,train,fender,black,SCR,0.089844,0.234722,0.006493,exact_3,0.0854,DEF0000045924,INS0000206764,SCR,RF,B3L,MINOR,N,15,179.51,239.2,148.4,0.9361
fender_black_000738,train,fender,black,ORG,0.491406,0.793056,0.015625,exact_3,0.0381,DEF0000160415,INS0002001985,ORG,RF,B3L,MINOR,N,20,403.14,1062.6,731.2,0.8765
fender_black_000766,train,fender,black,CRK,0.69375,0.406944,0.014193,exact_3,0.0745,DEF0000039615,INS0000643251,CRK,RF,B3L,CRITICAL,Y,90,195.3,1556.2,326.5,0.9351
fender_black_000766,train,fender,black,DNT,0.7625,0.172222,0.012192,exact_3,0.0557,DEF0000105111,INS0002490956,DNT,FF,B3L,MAJOR,Y,45,328.64,1619.2,52.9,0.8524
fender_blue_000077,train,fender,blue,GAP,0.518359,0.749306,0.028325,exact_3,0.0648,DEF0000085896,INS0001966421,GAP,RF,ABP,CRITICAL,Y,60,370.45,1136.0,793.5,0.8762
fender_blue_000077,train,fender,blue,PBB,0.1125,0.45625,0.005393,exact_3,0.1002,DEF0000008594,INS0002987726,PBB,FF,ABP,MINOR,N,30,400.62,262.9,403.0,0.8903
fender_blue_000079,train,fender,blue,PBB,0.493359,0.348611,0.0048,exact_3,0.0771,DEF0000144286,INS0001205551,PBB,FF,ABP,MINOR,N,30,266.33,999.7,252.0,0.8664
fender_blue_000128,train,fender,blue,PBB,0.482422,0.35,0.004115,exact_3,0.0292,DEF0000013620,INS0000834177,PBB,RF,ABP,MINOR,N,30,182.43,838.2,290.8,0.9772
fender_blue_000128,train,fender,blue,DNT,0.860938,0.715278,0.014601,exact_3,0.0836,DEF0000162050,INS0002960332,DNT,FF,ABP,MAJOR,Y,45,398.47,1677.6,619.6,0.9842
fender_blue_000236,train,fender,blue,PBB,0.912109,0.647222,0.00202,exact_3,0.0794,DEF0000097586,INS0002953966,PBB,RF,ABP,MINOR,Y,30,14.44,1875.4,642.0,0.8557
fender_blue_000236,train,fender,blue,SCR,0.401953,0.84375,0.008514,exact_3,0.0366,DEF0000120271,INS0002990926,SCR,RF,ABP,MINOR,N,15,239.06,741.5,725.7,0.9743
fender_blue_000236,train,fender,blue,DNT,0.125,0.854167,0.006944,exact_3,0.0914,DEF0000160783,INS0002886675,DNT,RF,ABP,MAJOR,Y,45,180.58,344.6,753.1,0.8781
fender_blue_000319,train,fender,blue,PDR,0.439063,0.4375,0.002626,exact_3,0.0418,DEF0000094112,INS0000113710,PDR,FF,ABP,MINOR,N,25,208.49,1000.7,577.8,0.9498
fender_blue_000379,train,fender,blue,SCR,0.109766,0.296528,0.018252,exact_3,0.0955,DEF0000075384,INS0001541574,SCR,RF,ABP,MINOR,N,15,389.69,260.2,305.0,0.934
fender_blue_000437,train,fender,blue,PBB,0.564063,0.429861,0.005241,exact_3,0.0669,DEF0000020585,INS0000818128,PBB,FF,ABP,MINOR,Y,30,358.88,1129.4,378.8,0.9394
fender_blue_000560,train,fender,blue,PDR,0.775,0.4875,0.003125,exact_3,0.088,DEF0000147994,INS0000078737,PDR,RF,ABP,MINOR,N,25,318.44,1775.5,677.9,0.8716
fender_blue_000560,train,fender,blue,PDR,0.33125,0.384028,0.003509,exact_3,0.1178,DEF0000034784,INS0001410574,PDR,RF,ABP,MINOR,Y,25,410.78,734.5,502.2,0.927
fender_blue_000560,train,fender,blue,DST,0.785547,0.557639,0.003623,exact_3,0.1012,DEF0000049558,INS0002848607,DST,FF,ABP,MINOR,N,10,319.61,1540.3,563.6,0.9707
fender_blue_000569,train,fender,blue,ORG,0.533594,0.525,0.010421,exact_3,0.1207,DEF0000135002,INS0000476155,ORG,RF,ABP,MINOR,N,20,272.84,1292.8,556.3,0.8657
fender_blue_000569,train,fender,blue,PBB,0.495703,0.170139,0.003337,exact_3,0.0743,DEF0000099815,INS0001413649,PBB,RF,ABP,MINOR,Y,30,79.9,970.2,119.7,0.875
fender_blue_000569,train,fender,blue,CRK,0.497656,0.485417,0.014976,exact_3,0.051,DEF0000075572,INS0000071762,CRK,FF,ABP,CRITICAL,Y,90,195.78,857.6,377.6,0.895
fender_blue_000683,train,fender,blue,PDR,0.558594,0.340972,0.001584,exact_3,0.1009,DEF0000066709,INS0000994925,PDR,FF,ABP,MINOR,N,25,14.78,1047.4,317.7,0.9766
fender_blue_000719,train,fender,blue,DNT,0.558594,0.472222,0.003906,exact_3,0.1213,DEF0000139740,INS0002694904,DNT,RF,ABP,MAJOR,Y,45,28.08,1063.3,336.4,0.881
fender_blue_000731,train,fender,blue,PBB,0.521875,0.510417,0.00416,exact_3,0.0754,DEF0000063649,INS0001917455,PBB,RF,ABP,MINOR,Y,30,200.45,1155.0,399.5,0.8591
fender_blue_000731,train,fender,blue,SCR,0.606641,0.41875,0.008347,exact_3,0.0832,DEF0000061758,INS0000899986,SCR,RF,ABP,MINOR,N,15,265.85,1381.8,324.5,0.9899
fender_bronze_000044,train,fender,bronze,DNT,0.8125,0.593056,0.004727,exact_2,0.0466,DEF0000166526,INS0001569856,DNT,RF,R4M,MAJOR,Y,45,43.16,1726.8,486.1,0.983
fender_bronze_000068,train,fender,bronze,SCR,0.162891,0.645833,0.004655,exact_2,0.0164,DEF0000089881,INS0002942337,SCR,RF,SWP,MINOR,N,15,101.19,242.0,534.4,0.8597
fender_bronze_000068,train,fender,bronze,SCR,0.463281,0.71875,0.004759,exact_2,0.0314,DEF0000020525,INS0002830492,SCR,RF,W8Y,MINOR,N,15,124.36,952.7,609.2,0.8948
fender_bronze_000068,train,fender,bronze,PDR,0.900781,0.2875,0.001958,exact_2,0.0766,DEF0000007837,INS0001163656,PDR,FF,B3L,MINOR,Y,25,68.4,1925.6,242.8,0.9706
fender_bronze_000087,train,fender,bronze,PBB,0.63125,0.282639,0.004329,exact_2,0.0498,DEF0000007931,INS0002927257,PBB,RF,SWP,MINOR,N,30,242.26,1410.5,214.4,0.9189
fender_bronze_000140,train,fender,bronze,SCR,0.385156,0.408333,0.00625,exact_2,0.0327,DEF0000017107,INS0000974131,SCR,RF,N5M,MINOR,N,15,180.24,738.9,363.8,0.9694
fender_bronze_000230,train,fender,bronze,SCR,0.384375,0.625,0.015738,exact_2,0.0252,DEF0000059722,INS0001540260,SCR,FF,B3L,MINOR,Y,15,367.29,683.4,509.9,0.9522
fender_bronze_000501,train,fender,bronze,DNT,0.777344,0.255556,0.007656,exact_2,0.0421,DEF0000147482,INS0002142102,DNT,RF,YW6,MAJOR,Y,45,174.6,1741.3,183.3,0.9626
fender_bronze_000559,train,fender,bronze,PDR,0.175781,0.446528,0.001758,exact_2,0.0503,DEF0000051026,INS0002327230,PDR,FF,ABP,MINOR,N,25,60.94,207.1,604.0,0.9835
fender_bronze_000612,train,fender,bronze,PDR,0.214844,0.417361,0.001584,exact_2,0.0491,DEF0000072154,INS0001731886,PDR,FF,P2W,MINOR,N,25,10.45,455.0,520.5,0.8613
fender_bronze_000709,train,fender,bronze,DST,0.258984,0.8375,0.00319,exact_2,0.0507,DEF0000018764,INS0000731742,DST,RF,ABP,MINOR,N,10,175.25,578.3,735.6,0.9073
fender_bronze_000709,train,fender,bronze,SCR,0.883203,0.65625,0.009476,exact_2,0.0613,DEF0000015522,INS0001951402,SCR,RF,B3L,MINOR,N,15,265.93,1978.6,506.1,0.9772
fender_bronze_000709,train,fender,bronze,DNT,0.685156,0.676389,0.009588,exact_2,0.0134,DEF0000106908,INS0000184583,DNT,RF,B3L,MAJOR,Y,45,250.41,1481.2,602.1,0.9105
fender_bronze_000794,train,fender,bronze,SCR,0.863672,0.420833,0.017264,exact_2,0.036,DEF0000032284,INS0001876944,SCR,RF,P2W,MINOR,N,15,399.05,1911.3,381.1,0.9702
fender_bronze_000794,train,fender,bronze,DNT,0.557031,0.408333,0.013129,exact_2,0.0457,DEF0000046226,INS0002579720,DNT,RF,W8Y,MAJOR,Y,45,376.76,1319.7,330.9,0.9267
fender_gray_000180,train,fender,gray,SCR,0.196094,0.247222,0.00474,exact_3,0.0212,DEF0000070800,INS0001981141,SCR,FF,YW6,MINOR,N,15,120.92,308.1,202.5,0.94
fender_gray_000290,train,fender,gray,SCR,0.848047,0.895833,0.00694,exact_3,0.0692,DEF0000034529,INS0001363502,SCR,FF,YW6,MINOR,N,15,229.1,1853.6,742.6,0.9166
fender_gray_000390,train,fender,gray,PBB,0.406641,0.1875,0.005143,exact_3,0.0829,DEF0000035623,INS0002959395,PBB,FF,YW6,MINOR,Y,30,319.02,927.8,86.2,0.8722
fender_gray_000619,train,fender,gray,DST,0.220312,0.506944,0.00293,exact_3,0.0791,DEF0000166463,INS0000040265,DST,FF,YW6,MINOR,N,10,119.89,517.8,406.7,0.9421
fender_gray_000735,train,fender,gray,PBB,0.542578,0.58125,0.00364,exact_3,0.0652,DEF0000018904,INS0002679635,PBB,FF,YW6,MINOR,N,30,95.19,1043.5,508.9,0.9219
fender_gray_000735,train,fender,gray,SCR,0.578906,0.734028,0.023177,exact_3,0.1206,DEF0000033243,INS0000396189,SCR,RF,YW6,MINOR,N,15,458.01,1219.4,697.0,0.9409
fender_green_000115,train,fender,green,DST,0.174219,0.425,0.003398,exact_2,0.0303,DEF0000168138,INS0000821195,DST,RF,SWP,MINOR,N,10,242.25,350.1,339.6,0.9786
fender_green_000167,train,fender,green,SCR,0.486719,0.108333,0.015495,exact_2,0.0125,DEF0000116536,INS0000120708,SCR,FF,P2W,MINOR,N,15,367.45,1040.1,97.4,0.8613
fender_green_000167,train,fender,green,SCR,0.8625,0.150694,0.011248,exact_2,0.0111,DEF0000030655,INS0002627993,SCR,FF,WC9,MINOR,N,15,301.58,1866.2,112.0,0.9572
fender_green_000471,train,fender,green,PDR,0.610938,0.245139,0.002984,exact_2,0.0319,DEF0000146401,INS0002049330,PDR,FF,W8Y,MINOR,N,25,281.27,1183.3,228.3,0.8535
fender_green_000471,train,fender,green,SCR,0.389453,0.202083,0.007829,exact_2,0.0164,DEF0000024883,INS0000566347,SCR,RF,N5M,MINOR,N,15,217.97,724.9,156.8,0.9009
fender_green_000471,train,fender,green,ORG,0.863281,0.266667,0.016684,exact_2,0.0393,DEF0000041709,INS0001262758,ORG,FF,N5M,MINOR,N,20,451.14,1844.0,187.9,0.8697
fender_green_000490,train,fender,green,DST,0.792969,0.414583,0.003457,exact_2,0.024,DEF0000068679,INS0000125307,DST,FF,SWP,MINOR,N,10,279.34,1673.9,333.5,0.9553
fender_green_000490,train,fender,green,DST,0.141016,0.68125,0.003897,exact_2,0.0509,DEF0000095088,INS0000345719,DST,RF,SSS,MINOR,N,10,387.04,243.2,644.6,0.9214
fender_green_000549,train,fender,green,PDR,0.711719,0.268056,0.001719,exact_2,0.0568,DEF0000101984,INS0002372201,PDR,RF,B3L,MINOR,Y,25,32.12,1548.5,257.8,0.8868
fender_green_000623,train,fender,green,ORG,0.125781,0.772222,0.015109,exact_2,0.0396,DEF0000057308,INS0001857441,ORG,FF,P2W,MINOR,N,20,407.64,298.4,701.5,0.9627
fender_green_000623,train,fender,green,SCR,0.417578,0.886111,0.033498,exact_2,0.0301,DEF0000158525,INS0000336128,SCR,RF,B3L,MINOR,N,15,495.14,852.8,770.2,0.8594
fender_green_000623,train,fender,green,DNT,0.136719,0.583333,0.006601,exact_2,0.0234,DEF0000114873,INS0001563750,DNT,RF,ABP,MAJOR,Y,45,133.93,257.5,442.2,0.9191
fender_navy_000513,train,fender,navy,ORG,0.630469,0.722222,0.015109,exact_2,0.0808,DEF0000155189,INS0001861555,ORG,FF,SSS,MINOR,N,20,383.72,1250.4,643.8,0.9675
fender_pearl_white_000003,train,fender,white,DNT,0.110937,0.616667,0.006944,exact_3,0.0322,DEF0000102074,INS0000093718,DNT,FF,P2W,MAJOR,Y,45,146.53,162.8,478.8,0.899
fender_pearl_white_000003,train,fender,white,DNT,0.432031,0.673611,0.006944,exact_3,0.0686,DEF0000113008,INS0001167606,DNT,RF,P2W,MAJOR,Y,45,144.37,1131.4,609.5,0.8556
fender_pearl_white_000032,train,fender,white,SCR,0.315234,0.900694,0.008109,exact_3,0.0443,DEF0000094413,INS0002016763,SCR,RF,P2W,MINOR,N,15,228.99,617.9,759.0,0.9204
fender_pearl_white_000130,train,fender,white,DST,0.511328,0.755556,0.003574,exact_3,0.0546,DEF0000037477,INS0002987646,DST,RF,P2W,MINOR,N,10,316.15,1061.5,674.1,0.9719
fender_pearl_white_000130,train,fender,white,DST,0.730859,0.263889,0.004238,exact_3,0.0165,DEF0000108786,INS0002292141,DST,FF,P2W,MINOR,Y,10,458.1,1521.6,171.4,0.9818
fender_pearl_white_000132,train,fender,white,DST,0.800391,0.296528,0.003174,exact_3,0.0416,DEF0000057070,INS0002719157,DST,RF,P2W,MINOR,Y,10,174.29,1728.9,222.7,0.885
fender_pearl_white_000269,train,fender,white,GAP,0.305469,0.470139,0.014078,exact_3,0.0868,DEF0000136516,INS0000666628,GAP,FF,P2W,CRITICAL,Y,60,99.74,115.6,297.5,0.9023
fender_pearl_white_000269,train,fender,white,ORG,0.8375,0.2375,0.013611,exact_3,0.0418,DEF0000014875,INS0001741260,ORG,RF,P2W,MINOR,N,20,342.54,1711.7,151.6,0.8649
fender_pearl_white_000352,train,fender,white,PDR,0.660156,0.157639,0.00206,exact_3,0.0349,DEF0000064353,INS0002810878,PDR,FF,P2W,MINOR,N,25,115.91,1351.7,53.3,0.98
fender_pearl_white_000352,train,fender,white,SCR,0.544531,0.696528,0.003164,exact_3,0.0394,DEF0000112344,INS0000301092,SCR,FF,P2W,MINOR,Y,15,39.44,1208.3,593.6,0.9326
fender_pearl_white_000352,train,fender,white,PDR,0.403125,0.479167,0.003451,exact_3,0.0663,DEF0000159548,INS0001020529,PDR,FF,P2W,MINOR,N,25,358.93,745.5,707.3,0.8786
fender_pearl_white_000684,train,fender,white,SCR,0.130469,0.85625,0.016758,exact_3,0.0427,DEF0000026815,INS0000050572,SCR,FF,P2W,MINOR,N,15,372.94,109.0,713.9,0.9642
fender_pearl_white_000684,train,fender,white,ORG,0.591406,0.583333,0.007656,exact_3,0.0769,DEF0000133287,INS0002662627,ORG,FF,P2W,MINOR,N,20,150.01,1296.3,604.7,0.8595
fender_pearl_white_000684,train,fender,white,GAP,0.467187,0.519444,0.014388,exact_3,0.1181,DEF0000063228,INS0000876103,GAP,RF,P2W,CRITICAL,Y,60,130.27,302.8,466.0,0.9763
fender_pearl_white_000703,train,fender,white,GAP,0.502734,0.586806,0.029373,exact_3,0.068,DEF0000122554,INS0001989755,GAP,FF,P2W,CRITICAL,Y,60,409.07,1067.7,671.0,0.8526
fender_pearl_white_000703,train,fender,white,DNT,0.313281,0.768056,0.011736,exact_3,0.0514,DEF0000128232,INS0001028543,DNT,FF,P2W,MAJOR,Y,45,305.56,659.5,698.8,0.8706
fender_pearl_white_000703,train,fender,white,DST,0.875391,0.302083,0.003777,exact_3,0.0727,DEF0000147474,INS0000984686,DST,FF,P2W,MINOR,N,10,368.03,1834.0,198.8,0.9157
fender_pearl_white_000741,train,fender,white,DNT,0.410156,0.856944,0.006944,exact_3,0.0514,DEF0000127388,INS0002662036,DNT,FF,P2W,MAJOR,Y,45,139.55,961.8,761.9,0.9424
fender_red_000099,train,fender,red,DNT,0.735938,0.615278,0.005942,exact_3,0.0747,DEF0000020816,INS0002758390,DNT,RF,R4M,MAJOR,Y,45,131.35,1552.3,536.8,0.8835
fender_red_000100,train,fender,red,ORG,0.303906,0.516667,0.018338,exact_3,0.2417,DEF0000055241,INS0001071971,ORG,RF,R4M,MINOR,N,20,457.78,594.9,671.4,0.954
fender_red_000123,train,fender,red,DST,0.456641,0.61875,0.002686,exact_3,0.1175,DEF0000055585,INS0002374470,DST,RF,R4M,MINOR,Y,10,87.63,1195.3,575.6,0.9029
fender_red_000127,train,fender,red,SCR,0.617969,0.439583,0.024208,exact_3,0.0691,DEF0000028634,INS0001484713,SCR,FF,R4M,MINOR,N,15,447.73,1430.1,357.0,0.9447
fender_red_000127,train,fender,red,GAP,0.519922,0.463889,0.013292,exact_3,0.035,DEF0000126251,INS0001136817,GAP,FF,R4M,CRITICAL,Y,60,47.61,1245.6,252.8,0.899
fender_red_000127,train,fender,red,GAP,0.366406,0.522222,0.014531,exact_3,0.1081,DEF0000018326,INS0002128424,GAP,RF,R4M,CRITICAL,Y,60,186.65,252.1,541.4,0.9688
fender_red_000360,train,fender,red,DNT,0.410938,0.180556,0.007656,exact_3,0.0849,DEF0000089185,INS0001650287,DNT,FF,R4M,MAJOR,Y,45,149.92,890.8,81.9,0.8908
fender_red_000564,train,fender,red,PBB,0.085547,0.320139,0.004699,exact_3,0.1339,DEF0000010490,INS0000000877,PBB,RF,R4M,MINOR,N,30,230.02,284.2,192.5,0.9715
fender_red_000606,train,fender,red,PBB,0.323828,0.771528,0.004029,exact_3,0.1166,DEF0000169708,INS0002120733,PBB,FF,R4M,MINOR,N,30,140.75,674.3,770.3,0.9513
fender_red_000606,train,fender,red,ORG,0.904687,0.511111,0.012656,exact_3,0.1947,DEF0000096240,INS0000630009,ORG,RF,R4M,MINOR,N,20,328.8,1989.8,323.9,0.868
fender_red_000759,train,fender,red,SCR,0.691797,0.115278,0.008236,exact_3,0.0707,DEF0000135823,INS0001177077,SCR,FF,R4M,MINOR,Y,15,258.16,1543.9,65.8,0.9242
fender_red_000759,train,fender,red,PBB,0.589844,0.849306,0.004514,exact_3,0.1704,DEF0000116510,INS0001814712,PBB,RF,R4M,MINOR,N,30,230.98,1012.5,753.3,0.8839
fender_silver_000072,train,fender,silver,CRK,0.806641,0.278472,0.013285,exact_3,0.0741,DEF0000121505,INS0001560586,CRK,FF,SWP,CRITICAL,Y,90,145.91,1795.2,160.7,0.9513
fender_silver_000072,train,fender,silver,ORG,0.201563,0.288889,0.006601,exact_3,0.1534,DEF0000136727,INS0001091555,ORG,RF,SWP,MINOR,Y,20,109.03,389.8,170.1,0.9006
fender_silver_000072,train,fender,silver,PDR,0.644531,0.420833,0.00395,exact_3,0.0847,DEF0000043037,INS0002063260,PDR,RF,SWP,MINOR,Y,25,427.0,1380.8,486.6,0.9254
fender_silver_000108,train,fender,silver,DST,0.782813,0.640278,0.002578,exact_3,0.0753,DEF0000082967,INS0001691930,DST,RF,SWP,MINOR,Y,10,42.05,1711.1,585.7,0.9708
fender_silver_000210,train,fender,silver,PDR,0.828906,0.4625,0.001719,exact_3,0.0466,DEF0000162043,INS0001438371,PDR,RF,SWP,MINOR,N,25,59.8,1763.2,622.6,0.9243
fender_silver_000242,train,fender,silver,ORG,0.165625,0.720833,0.016684,exact_3,0.0856,DEF0000076671,INS0002805741,ORG,FF,SWP,MINOR,Y,20,413.75,316.8,676.9,0.9585
fender_silver_000242,train,fender,silver,PBB,0.321094,0.85,0.003958,exact_3,0.1336,DEF0000157918,INS0002565136,PBB,FF,SWP,MINOR,N,30,95.19,652.2,780.7,0.9403
fender_silver_000276,train,fender,silver,DST,0.130859,0.868056,0.004236,exact_3,0.0427,DEF0000115876,INS0000025988,DST,RF,SWP,MINOR,N,10,463.34,177.7,773.7,0.8599
fender_silver_000517,train,fender,silver,PBB,0.828906,0.338194,0.006517,exact_3,0.0665,DEF0000074057,INS0002088773,PBB,RF,SWP,MINOR,N,30,482.94,1834.1,282.8,0.8632
fender_silver_000627,train,fender,silver,ORG,0.915625,0.277778,0.007656,exact_3,0.1518,DEF0000110029,INS0000652629,ORG,RF,SWP,MINOR,N,20,148.76,1719.0,286.8,0.8778
fender_silver_000627,train,fender,silver,DST,0.28125,0.488889,0.004297,exact_3,0.1008,DEF0000128946,INS0000489740,DST,FF,SWP,MINOR,N,10,499.88,759.9,472.2,0.8815
fender_white_000029,train,fender,white,ORG,0.379688,0.197222,0.011289,exact_3,0.0885,DEF0000170184,INS0000707031,ORG,FF,P2W,MINOR,Y,20,243.07,892.2,54.3,0.8731
fender_white_000029,train,fender,white,PBB,0.66875,0.185417,0.004512,exact_3,0.0411,DEF0000096188,INS0000477909,PBB,RF,P2W,MINOR,N,30,230.25,1458.9,92.3,0.909
fender_white_000029,train,fender,white,CRK,0.559375,0.563194,0.020052,exact_3,0.0769,DEF0000127470,INS0000891215,CRK,FF,P2W,CRITICAL,Y,90,377.88,976.5,506.5,0.8524
fender_white_000389,train,fender,white,PBB,0.15625,0.590278,0.004306,exact_3,0.1136,DEF0000093855,INS0002310405,PBB,RF,P2W,MINOR,N,30,228.41,141.3,498.8,0.987
fender_white_000576,train,fender,white,SCR,0.751563,0.874306,0.007997,exact_3,0.0378,DEF0000003710,INS0001253783,SCR,RF,P2W,MINOR,N,15,243.15,1581.0,744.0,0.8753
fender_white_000720,train,fender,white,PBB,0.469922,0.250694,0.006266,exact_3,0.0283,DEF0000042898,INS0000117752,PBB,FF,P2W,MINOR,N,30,439.12,864.1,159.8,0.8571
fender_white_000720,train,fender,white,PBB,0.9,0.301389,0.004427,exact_3,0.0266,DEF0000167485,INS0000764997,PBB,FF,P2W,MINOR,N,30,248.37,1902.5,226.6,0.9396
front_door_black_000065,train,front_door,black,SCR,0.651563,0.5875,0.016614,exact_3,0.0437,DEF0000070144,INS0002787338,SCR,FD,B3L,MINOR,N,15,371.93,1419.2,471.1,0.9407
front_door_black_000065,train,front_door,black,ORG,0.550781,0.513889,0.015625,exact_3,0.1109,DEF0000001354,INS0002379008,ORG,FD,B3L,MINOR,Y,20,369.32,1241.3,533.0,0.9034
front_door_black_000065,train,front_door,black,PBB,0.585938,0.282639,0.004601,exact_3,0.0777,DEF0000043550,INS0001782483,PBB,FD,B3L,MINOR,Y,30,228.57,1325.3,182.0,0.9465
front_door_black_000263,train,front_door,black,SCR,0.779687,0.161111,0.005226,exact_3,0.0607,DEF0000137476,INS0000399341,SCR,FD,B3L,MINOR,Y,15,140.52,1781.7,111.9,0.8992
front_door_black_000272,train,front_door,black,DNT,0.790625,0.741667,0.004727,exact_3,0.0487,DEF0000033766,INS0000988970,DNT,FD,B3L,MAJOR,Y,45,52.64,1682.2,642.3,0.9332
front_door_black_000399,train,front_door,black,DNT,0.369531,0.434722,0.005942,exact_3,0.0792,DEF0000049069,INS0001411532,DNT,FD,B3L,MAJOR,Y,45,87.2,629.6,369.4,0.9585
front_door_black_000491,train,front_door,black,PDR,0.340625,0.395833,0.004557,exact_3,0.0671,DEF0000088976,INS0001276490,PDR,FD,B3L,MINOR,Y,25,482.27,729.3,507.4,0.8526
front_door_black_000491,train,front_door,black,ORG,0.658594,0.691667,0.009588,exact_3,0.0827,DEF0000018642,INS0000101007,ORG,FD,B3L,MINOR,Y,20,204.46,1488.9,693.5,0.9205
front_door_black_000491,train,front_door,black,SCR,0.358203,0.286806,0.006705,exact_3,0.0818,DEF0000118531,INS0001652189,SCR,FD,B3L,MINOR,N,15,166.21,526.2,231.1,0.9213
front_door_black_000725,train,front_door,black,SCR,0.417187,0.10625,0.013828,exact_3,0.0488,DEF0000110664,INS0000019442,SCR,FD,B3L,MINOR,N,15,354.24,927.7,67.9,0.9483
front_door_black_000725,train,front_door,black,DNT,0.344531,0.273611,0.005017,exact_3,0.0457,DEF0000010092,INS0002989626,DNT,FD,B3L,MAJOR,Y,45,53.39,720.1,179.7,0.9497
front_door_black_000746,train,front_door,black,GAP,0.268359,0.470139,0.01435,exact_3,0.0174,DEF0000051069,INS0002225495,GAP,FD,B3L,CRITICAL,Y,60,119.79,169.5,275.1,0.9741
front_door_black_000746,train,front_door,black,DNT,0.388281,0.388889,0.008403,exact_3,0.0567,DEF0000133515,INS0000995069,DNT,FD,B3L,MAJOR,Y,45,195.68,843.7,358.1,0.913
front_door_black_000746,train,front_door,black,DNT,0.517188,0.152778,0.005942,exact_3,0.1146,DEF0000028678,INS0000517606,DNT,FD,B3L,MAJOR,Y,45,101.14,1246.5,144.7,0.9157
front_door_black_000783,train,front_door,black,DST,0.691016,0.136111,0.004653,exact_3,0.1305,DEF0000052762,INS0001958494,DST,FD,B3L,MINOR,Y,10,485.81,1650.1,76.2,0.874
front_door_blue_000092,train,front_door,blue,ORG,0.823438,0.529167,0.012656,exact_3,0.1594,DEF0000073667,INS0002445284,ORG,FD,ABP,MINOR,Y,20,384.74,1556.1,541.0,0.9171
front_door_blue_000092,train,front_door,blue,SCR,0.758594,0.16875,0.005176,exact_3,0.0744,DEF0000113802,INS0000553342,SCR,FD,ABP,MINOR,N,15,143.98,1766.3,131.0,0.9476
front_door_blue_000163,train,front_door,blue,PDR,0.091406,0.315278,0.003429,exact_3,0.0836,DEF0000155248,INS0001503255,PDR,FD,ABP,MINOR,N,25,327.23,192.0,385.5,0.8689
front_door_blue_000163,train,front_door,blue,ORG,0.290625,0.406944,0.012192,exact_3,0.0892,DEF0000133130,INS0002480397,ORG,FD,ABP,MINOR,N,20,312.21,826.9,325.0,0.9506
front_door_blue_000207,train,front_door,blue,DNT,0.446094,0.365278,0.006601,exact_3,0.0914,DEF0000047750,INS0002967679,DNT,FD,ABP,MAJOR,Y,45,152.43,880.6,310.2,0.8844
front_door_blue_000249,train,front_door,blue,SCR,0.427734,0.83125,0.022061,exact_3,0.0883,DEF0000168500,INS0001035706,SCR,FD,ABP,MINOR,Y,15,477.93,770.6,705.9,0.958
front_door_blue_000249,train,front_door,blue,DST,0.717187,0.488889,0.003646,exact_3,0.1086,DEF0000072372,INS0002227338,DST,FD,ABP,MINOR,Y,10,317.29,1586.7,489.6,0.8563
front_door_blue_000249,train,front_door,blue,DST,0.061719,0.622222,0.003398,exact_3,0.1337,DEF0000055378,INS0000621019,DST,FD,ABP,MINOR,N,10,287.94,155.6,632.3,0.8972
front_door_blue_000288,train,front_door,blue,PBB,0.072266,0.286111,0.00332,exact_3,0.0947,DEF0000164326,INS0002156929,PBB,FD,ABP,MINOR,N,30,76.56,296.8,190.8,0.9599
front_door_blue_000348,train,front_door,blue,SCR,0.348047,0.240278,0.008832,exact_3,0.0489,DEF0000030668,INS0000757726,SCR,FD,ABP,MINOR,N,15,241.52,550.8,209.6,0.9158
front_door_blue_000348,train,front_door,blue,GAP,0.488281,0.553472,0.02908,exact_3,0.1443,DEF0000031908,INS0000359368,GAP,FD,ABP,CRITICAL,Y,60,324.34,592.2,570.7,0.8757
front_door_blue_000392,train,front_door,blue,PBB,0.298047,0.581944,0.003264,exact_3,0.1003,DEF0000116809,INS0001164358,PBB,FD,ABP,MINOR,N,30,77.17,426.3,501.9,0.9666
front_door_blue_000515,train,front_door,blue,SCR,0.601172,0.427083,0.006533,exact_3,0.0559,DEF0000072736,INS0000941707,SCR,FD,ABP,MINOR,N,15,183.68,1267.5,407.0,0.8799
front_door_blue_000534,train,front_door,blue,PBB,0.141016,0.631944,0.006625,exact_3,0.0848,DEF0000008623,INS0001554691,PBB,FD,ABP,MINOR,N,30,454.36,327.5,632.3,0.9405
front_door_blue_000588,train,front_door,blue,DST,0.179297,0.232639,0.002924,exact_3,0.1016,DEF0000008781,INS0001641814,DST,FD,ABP,MINOR,N,10,155.31,570.8,133.9,0.8916
front_door_blue_000588,train,front_door,blue,SCR,0.227344,0.254861,0.006439,exact_3,0.0601,DEF0000058850,INS0000588995,SCR,FD,ABP,MINOR,N,15,161.65,259.0,194.4,0.8751
front_door_blue_000588,train,front_door,blue,ORG,0.08125,0.401389,0.006944,exact_3,0.106,DEF0000051446,INS0000891470,ORG,FD,ABP,MINOR,Y,20,73.29,218.0,391.7,0.8687
front_door_blue_000777,train,front_door,blue,SCR,0.4,0.804167,0.011706,exact_3,0.068,DEF0000169562,INS0001220541,SCR,FD,ABP,MINOR,N,15,332.64,721.4,651.6,0.9438
